filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_1507.JPG,8747831,"{}",49,19,"{""name"":""rect"",""x"":1724,""y"":501,""width"":71,""height"":108}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,20,"{""name"":""rect"",""x"":2756,""y"":484,""width"":78,""height"":108}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,21,"{""name"":""rect"",""x"":3453,""y"":465,""width"":93,""height"":117}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,22,"{""name"":""rect"",""x"":849,""y"":946,""width"":76,""height"":117}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,23,"{""name"":""rect"",""x"":1181,""y"":937,""width"":83,""height"":120}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,24,"{""name"":""rect"",""x"":655,""y"":1604,""width"":81,""height"":105}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,25,"{""name"":""rect"",""x"":2027,""y"":709,""width"":81,""height"":115}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,26,"{""name"":""rect"",""x"":2886,""y"":1370,""width"":59,""height"":98}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,27,"{""name"":""rect"",""x"":2355,""y"":1837,""width"":71,""height"":86}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,28,"{""name"":""rect"",""x"":1467,""y"":2274,""width"":73,""height"":108}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,29,"{""name"":""rect"",""x"":3189,""y"":2707,""width"":76,""height"":81}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,30,"{""name"":""rect"",""x"":1198,""y"":3143,""width"":71,""height"":108}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,31,"{""name"":""rect"",""x"":1235,""y"":2920,""width"":66,""height"":108}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,32,"{""name"":""rect"",""x"":704,""y"":3363,""width"":59,""height"":100}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,33,"{""name"":""rect"",""x"":765,""y"":3343,""width"":86,""height"":120}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,34,"{""name"":""rect"",""x"":1423,""y"":3368,""width"":88,""height"":98}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,35,"{""name"":""rect"",""x"":1859,""y"":3566,""width"":78,""height"":90}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,36,"{""name"":""rect"",""x"":2832,""y"":3563,""width"":68,""height"":86}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,37,"{""name"":""rect"",""x"":3275,""y"":3544,""width"":76,""height"":110}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,38,"{""name"":""rect"",""x"":2294,""y"":3781,""width"":61,""height"":93}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,39,"{""name"":""rect"",""x"":3737,""y"":3984,""width"":66,""height"":83}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,40,"{""name"":""rect"",""x"":695,""y"":4434,""width"":86,""height"":117}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,41,"{""name"":""rect"",""x"":2888,""y"":4639,""width"":73,""height"":98}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,42,"{""name"":""rect"",""x"":1927,""y"":4859,""width"":81,""height"":108}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,43,"{""name"":""rect"",""x"":1997,""y"":4847,""width"":46,""height"":111}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,44,"{""name"":""rect"",""x"":2436,""y"":4840,""width"":54,""height"":117}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,45,"{""name"":""rect"",""x"":2971,""y"":4859,""width"":68,""height"":78}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,46,"{""name"":""rect"",""x"":3585,""y"":5045,""width"":66,""height"":78}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,47,"{""name"":""rect"",""x"":3074,""y"":5050,""width"":54,""height"":78}","{""class"":""2b""}"
IMG_1507.JPG,8747831,"{}",49,48,"{""name"":""rect"",""x"":1428,""y"":5050,""width"":54,""height"":112}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,0,"{""name"":""rect"",""x"":3620,""y"":196,""width"":150,""height"":262}","{""class"":""9^0""}"
IMG_1506.JPG,7992504,"{}",42,1,"{""name"":""rect"",""x"":2212,""y"":1393,""width"":99,""height"":232}","{""class"":""9-I""}"
IMG_1506.JPG,7992504,"{}",42,2,"{""name"":""rect"",""x"":1399,""y"":1565,""width"":57,""height"":196}","{""class"":""0^I""}"
IMG_1506.JPG,7992504,"{}",42,3,"{""name"":""rect"",""x"":2925,""y"":1607,""width"":114,""height"":175}","{""class"":""6-I""}"
IMG_1506.JPG,7992504,"{}",42,4,"{""name"":""rect"",""x"":2145,""y"":1802,""width"":126,""height"":178}","{""class"":""6-I""}"
IMG_1506.JPG,7992504,"{}",42,5,"{""name"":""rect"",""x"":1089,""y"":2657,""width"":105,""height"":178}","{""class"":""8^2""}"
IMG_1506.JPG,7992504,"{}",42,6,"{""name"":""rect"",""x"":2392,""y"":3773,""width"":96,""height"":165}","{""class"":""8^2""}"
IMG_1506.JPG,7992504,"{}",42,7,"{""name"":""rect"",""x"":2185,""y"":3999,""width"":144,""height"":232}","{""class"":""9^0""}"
IMG_1506.JPG,7992504,"{}",42,8,"{""name"":""rect"",""x"":737,""y"":4453,""width"":202,""height"":205}","{""class"":""9-I""}"
IMG_1506.JPG,7992504,"{}",42,9,"{""name"":""rect"",""x"":2588,""y"":5269,""width"":96,""height"":211}","{""class"":""0^II""}"
IMG_1506.JPG,7992504,"{}",42,10,"{""name"":""rect"",""x"":915,""y"":5046,""width"":105,""height"":226}","{""class"":""4^II""}"
IMG_1506.JPG,7992504,"{}",42,11,"{""name"":""rect"",""x"":3343,""y"":279,""width"":82,""height"":115}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,12,"{""name"":""rect"",""x"":3309,""y"":508,""width"":65,""height"":122}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,13,"{""name"":""rect"",""x"":3378,""y"":495,""width"":87,""height"":132}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,14,"{""name"":""rect"",""x"":1354,""y"":530,""width"":75,""height"":100}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,15,"{""name"":""rect"",""x"":1474,""y"":520,""width"":85,""height"":122}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,16,"{""name"":""rect"",""x"":2148,""y"":986,""width"":82,""height"":90}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,17,"{""name"":""rect"",""x"":3692,""y"":1205,""width"":80,""height"":85}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,18,"{""name"":""rect"",""x"":2607,""y"":1417,""width"":62,""height"":127}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,19,"{""name"":""rect"",""x"":2616,""y"":1665,""width"":82,""height"":100}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,20,"{""name"":""rect"",""x"":2490,""y"":1865,""width"":75,""height"":117}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,21,"{""name"":""rect"",""x"":2544,""y"":1867,""width"":87,""height"":102}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,22,"{""name"":""rect"",""x"":2880,""y"":1862,""width"":82,""height"":105}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,23,"{""name"":""rect"",""x"":710,""y"":2089,""width"":70,""height"":100}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,24,"{""name"":""rect"",""x"":3563,""y"":2290,""width"":95,""height"":105}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,25,"{""name"":""rect"",""x"":2360,""y"":2960,""width"":67,""height"":102}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,26,"{""name"":""rect"",""x"":2243,""y"":2955,""width"":62,""height"":102}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,27,"{""name"":""rect"",""x"":754,""y"":2928,""width"":80,""height"":102}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,28,"{""name"":""rect"",""x"":2696,""y"":3157,""width"":90,""height"":100}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,29,"{""name"":""rect"",""x"":3346,""y"":3174,""width"":60,""height"":80}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,30,"{""name"":""rect"",""x"":3269,""y"":3164,""width"":75,""height"":90}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,31,"{""name"":""rect"",""x"":3224,""y"":3388,""width"":70,""height"":107}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,32,"{""name"":""rect"",""x"":1364,""y"":3358,""width"":65,""height"":115}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,33,"{""name"":""rect"",""x"":3953,""y"":3625,""width"":80,""height"":87}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,34,"{""name"":""rect"",""x"":2136,""y"":4690,""width"":72,""height"":110}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,35,"{""name"":""rect"",""x"":2064,""y"":4690,""width"":80,""height"":105}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,36,"{""name"":""rect"",""x"":3383,""y"":4914,""width"":60,""height"":110}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,37,"{""name"":""rect"",""x"":2534,""y"":5109,""width"":60,""height"":107}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,38,"{""name"":""rect"",""x"":2495,""y"":4912,""width"":70,""height"":102}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,39,"{""name"":""rect"",""x"":1603,""y"":4904,""width"":62,""height"":107}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,40,"{""name"":""rect"",""x"":1499,""y"":5340,""width"":72,""height"":110}","{""class"":""2b""}"
IMG_1506.JPG,7992504,"{}",42,41,"{""name"":""rect"",""x"":958,""y"":5345,""width"":72,""height"":110}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,0,"{""name"":""rect"",""x"":951,""y"":1649,""width"":90,""height"":184}","{""class"":""4^II""}"
IMG_1505.JPG,7525600,"{}",30,1,"{""name"":""rect"",""x"":1637,""y"":1863,""width"":78,""height"":165}","{""class"":""0^II""}"
IMG_1505.JPG,7525600,"{}",30,2,"{""name"":""rect"",""x"":3719,""y"":2335,""width"":184,""height"":178}","{""class"":""9-I""}"
IMG_1505.JPG,7525600,"{}",30,3,"{""name"":""rect"",""x"":2392,""y"":2522,""width"":126,""height"":159}","{""class"":""2^II""}"
IMG_1505.JPG,7525600,"{}",30,4,"{""name"":""rect"",""x"":3042,""y"":2510,""width"":78,""height"":184}","{""class"":""7^0""}"
IMG_1505.JPG,7525600,"{}",30,5,"{""name"":""rect"",""x"":1080,""y"":2973,""width"":190,""height"":217}","{""class"":""9^2""}"
IMG_1505.JPG,7525600,"{}",30,6,"{""name"":""rect"",""x"":1535,""y"":2946,""width"":117,""height"":190}","{""class"":""3^0""}"
IMG_1505.JPG,7525600,"{}",30,7,"{""name"":""rect"",""x"":3099,""y"":2922,""width"":99,""height"":193}","{""class"":""5^II""}"
IMG_1505.JPG,7525600,"{}",30,8,"{""name"":""rect"",""x"":1092,""y"":3800,""width"":102,""height"":199}","{""class"":""6-I""}"
IMG_1505.JPG,7525600,"{}",30,9,"{""name"":""rect"",""x"":2443,""y"":4020,""width"":93,""height"":175}","{""class"":""8^II""}"
IMG_1505.JPG,7525600,"{}",30,10,"{""name"":""rect"",""x"":3794,""y"":4465,""width"":132,""height"":169}","{""class"":""6-I""}"
IMG_1505.JPG,7525600,"{}",30,11,"{""name"":""rect"",""x"":1718,""y"":4908,""width"":90,""height"":175}","{""class"":""8^II""}"
IMG_1505.JPG,7525600,"{}",30,12,"{""name"":""rect"",""x"":915,""y"":5100,""width"":78,""height"":220}","{""class"":""1^0""}"
IMG_1505.JPG,7525600,"{}",30,13,"{""name"":""rect"",""x"":2791,""y"":2129,""width"":67,""height"":92}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,14,"{""name"":""rect"",""x"":2649,""y"":2139,""width"":65,""height"":102}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,15,"{""name"":""rect"",""x"":3612,""y"":2124,""width"":82,""height"":110}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,16,"{""name"":""rect"",""x"":3075,""y"":2783,""width"":77,""height"":102}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,17,"{""name"":""rect"",""x"":1959,""y"":3224,""width"":60,""height"":95}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,18,"{""name"":""rect"",""x"":2191,""y"":3667,""width"":62,""height"":87}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,19,"{""name"":""rect"",""x"":2440,""y"":3871,""width"":80,""height"":112}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,20,"{""name"":""rect"",""x"":2009,""y"":4521,""width"":80,""height"":85}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,21,"{""name"":""rect"",""x"":2104,""y"":4748,""width"":72,""height"":75}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,22,"{""name"":""rect"",""x"":2221,""y"":4735,""width"":80,""height"":97}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,23,"{""name"":""rect"",""x"":2860,""y"":4959,""width"":80,""height"":95}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,24,"{""name"":""rect"",""x"":1018,""y"":4954,""width"":82,""height"":97}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,25,"{""name"":""rect"",""x"":1073,""y"":3665,""width"":65,""height"":92}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,26,"{""name"":""rect"",""x"":2853,""y"":5196,""width"":75,""height"":85}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,27,"{""name"":""rect"",""x"":3072,""y"":5415,""width"":72,""height"":90}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,28,"{""name"":""rect"",""x"":3742,""y"":4972,""width"":70,""height"":95}","{""class"":""2b""}"
IMG_1505.JPG,7525600,"{}",30,29,"{""name"":""rect"",""x"":1489,""y"":5420,""width"":62,""height"":110}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,0,"{""name"":""rect"",""x"":2293,""y"":1511,""width"":172,""height"":184}","{""class"":""9-I""}"
IMG_1500.JPG,8023711,"{}",49,1,"{""name"":""rect"",""x"":1189,""y"":2010,""width"":105,""height"":135}","{""class"":""6-I""}"
IMG_1500.JPG,8023711,"{}",49,2,"{""name"":""rect"",""x"":1688,""y"":2233,""width"":162,""height"":165}","{""class"":""9-I""}"
IMG_1500.JPG,8023711,"{}",49,3,"{""name"":""rect"",""x"":3424,""y"":2142,""width"":144,""height"":175}","{""class"":""6-II""}"
IMG_1500.JPG,8023711,"{}",49,4,"{""name"":""rect"",""x"":1971,""y"":2338,""width"":147,""height"":172}","{""class"":""1^II""}"
IMG_1500.JPG,8023711,"{}",49,5,"{""name"":""rect"",""x"":2443,""y"":2491,""width"":123,""height"":184}","{""class"":""8^2""}"
IMG_1500.JPG,8023711,"{}",49,6,"{""name"":""rect"",""x"":2338,""y"":2841,""width"":111,""height"":169}","{""class"":""8^II""}"
IMG_1500.JPG,8023711,"{}",49,7,"{""name"":""rect"",""x"":1643,""y"":3199,""width"":132,""height"":202}","{""class"":""7^0""}"
IMG_1500.JPG,8023711,"{}",49,8,"{""name"":""rect"",""x"":3481,""y"":3364,""width"":96,""height"":159}","{""class"":""8^II""}"
IMG_1500.JPG,8023711,"{}",49,9,"{""name"":""rect"",""x"":1273,""y"":3915,""width"":165,""height"":169}","{""class"":""8^2""}"
IMG_1500.JPG,8023711,"{}",49,10,"{""name"":""rect"",""x"":2208,""y"":822,""width"":87,""height"":90}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,11,"{""name"":""rect"",""x"":1733,""y"":1016,""width"":77,""height"":90}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,12,"{""name"":""rect"",""x"":1407,""y"":993,""width"":70,""height"":107}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,13,"{""name"":""rect"",""x"":617,""y"":1185,""width"":77,""height"":87}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,14,"{""name"":""rect"",""x"":3316,""y"":1362,""width"":80,""height"":92}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,15,"{""name"":""rect"",""x"":3475,""y"":1354,""width"":72,""height"":95}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,16,"{""name"":""rect"",""x"":3610,""y"":1357,""width"":65,""height"":85}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,17,"{""name"":""rect"",""x"":1349,""y"":1524,""width"":62,""height"":107}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,18,"{""name"":""rect"",""x"":1740,""y"":1516,""width"":67,""height"":100}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,19,"{""name"":""rect"",""x"":1526,""y"":1685,""width"":70,""height"":105}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,20,"{""name"":""rect"",""x"":3055,""y"":1516,""width"":60,""height"":100}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,21,"{""name"":""rect"",""x"":3772,""y"":1680,""width"":65,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,22,"{""name"":""rect"",""x"":3610,""y"":1680,""width"":67,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,23,"{""name"":""rect"",""x"":3448,""y"":1688,""width"":77,""height"":95}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,24,"{""name"":""rect"",""x"":2024,""y"":1698,""width"":70,""height"":112}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,25,"{""name"":""rect"",""x"":2644,""y"":1840,""width"":62,""height"":115}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,26,"{""name"":""rect"",""x"":2355,""y"":2031,""width"":67,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,27,"{""name"":""rect"",""x"":2716,""y"":2034,""width"":65,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,28,"{""name"":""rect"",""x"":1969,""y"":2029,""width"":85,""height"":110}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,29,"{""name"":""rect"",""x"":1708,""y"":2044,""width"":72,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,30,"{""name"":""rect"",""x"":1648,""y"":2036,""width"":70,""height"":105}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,31,"{""name"":""rect"",""x"":2853,""y"":2218,""width"":70,""height"":87}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,32,"{""name"":""rect"",""x"":3361,""y"":1867,""width"":65,""height"":90}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,33,"{""name"":""rect"",""x"":3154,""y"":2544,""width"":77,""height"":105}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,34,"{""name"":""rect"",""x"":3712,""y"":2734,""width"":65,""height"":97}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,35,"{""name"":""rect"",""x"":3630,""y"":2741,""width"":80,""height"":90}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,36,"{""name"":""rect"",""x"":2607,""y"":2731,""width"":90,""height"":105}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,37,"{""name"":""rect"",""x"":3719,""y"":3075,""width"":67,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,38,"{""name"":""rect"",""x"":3311,""y"":3244,""width"":85,""height"":92}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,39,"{""name"":""rect"",""x"":2422,""y"":3075,""width"":85,""height"":100}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,40,"{""name"":""rect"",""x"":1349,""y"":3087,""width"":72,""height"":92}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,41,"{""name"":""rect"",""x"":692,""y"":3264,""width"":90,""height"":115}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,42,"{""name"":""rect"",""x"":2602,""y"":3575,""width"":82,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,43,"{""name"":""rect"",""x"":2462,""y"":3590,""width"":82,""height"":95}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,44,"{""name"":""rect"",""x"":675,""y"":3610,""width"":80,""height"":100}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,45,"{""name"":""rect"",""x"":1133,""y"":3767,""width"":77,""height"":117}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,46,"{""name"":""rect"",""x"":1070,""y"":3777,""width"":67,""height"":102}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,47,"{""name"":""rect"",""x"":3331,""y"":4120,""width"":60,""height"":92}","{""class"":""2b""}"
IMG_1500.JPG,8023711,"{}",49,48,"{""name"":""rect"",""x"":2554,""y"":1170,""width"":80,""height"":95}","{""class"":""2b""}"
IMG_1499.JPG,8449323,"{}",69,0,"{""name"":""rect"",""x"":3653,""y"":1086,""width"":156,""height"":172}","{""class"":""6-I""}"
IMG_1499.JPG,8449323,"{}",69,1,"{""name"":""rect"",""x"":3003,""y"":1447,""width"":138,""height"":199}","{""class"":""5^II""}"
IMG_1499.JPG,8449323,"{}",69,2,"{""name"":""rect"",""x"":2591,""y"":1631,""width"":132,""height"":162}","{""class"":""6-I""}"
IMG_1499.JPG,8449323,"{}",69,3,"{""name"":""rect"",""x"":3554,""y"":1992,""width"":241,""height"":238}","{""class"":""9^0""}"
IMG_1499.JPG,8449323,"{}",69,4,"{""name"":""rect"",""x"":1047,""y"":2383,""width"":184,""height"":153}","{""class"":""9-I""}"
IMG_1499.JPG,8449323,"{}",69,5,"{""name"":""rect"",""x"":2386,""y"":2895,""width"":159,""height"":187}","{""class"":""9-I""}"
IMG_1499.JPG,8449323,"{}",69,6,"{""name"":""rect"",""x"":3626,""y"":3199,""width"":141,""height"":150}","{""class"":""6-I""}"
IMG_1499.JPG,8449323,"{}",69,7,"{""name"":""rect"",""x"":2925,""y"":3337,""width"":117,""height"":196}","{""class"":""4^II""}"
IMG_1499.JPG,8449323,"{}",69,8,"{""name"":""rect"",""x"":2275,""y"":3527,""width"":114,""height"":165}","{""class"":""3^0""}"
IMG_1499.JPG,8449323,"{}",69,9,"{""name"":""rect"",""x"":1676,""y"":3515,""width"":135,""height"":165}","{""class"":""6-I""}"
IMG_1499.JPG,8449323,"{}",69,10,"{""name"":""rect"",""x"":2260,""y"":3695,""width"":90,""height"":169}","{""class"":""8^2""}"
IMG_1499.JPG,8449323,"{}",69,11,"{""name"":""rect"",""x"":1959,""y"":4101,""width"":172,""height"":181}","{""class"":""9-I""}"
IMG_1499.JPG,8449323,"{}",69,12,"{""name"":""rect"",""x"":725,""y"":4538,""width"":108,""height"":165}","{""class"":""7^II""}"
IMG_1499.JPG,8449323,"{}",69,13,"{""name"":""rect"",""x"":2567,""y"":5133,""width"":111,""height"":159}","{""class"":""7^0""}"
IMG_1499.JPG,8449323,"{}",69,14,"{""name"":""rect"",""x"":3611,""y"":5124,""width"":126,""height"":202}","{""class"":""4^II""}"
IMG_1499.JPG,8449323,"{}",69,15,"{""name"":""rect"",""x"":1104,""y"":5428,""width"":153,""height"":199}","{""class"":""6-I""}"
IMG_1499.JPG,8449323,"{}",69,16,"{""name"":""rect"",""x"":1429,""y"":988,""width"":72,""height"":95}","{""class"":""2b""}"
IMG_1499.JPG,8449323,"{}",69,17,"{""name"":""rect"",""x"":2002,""y"":961,""width"":75,""height"":107}","{""class"":""2b""}"
IMG_1499.JPG,8449323,"{}",69,18,"{""name"":""rect"",""x"":2066,""y"":973,""width"":72,""height"":102}","{""class"":""2b""}"
IMG_1499.JPG,8449323,"{}",69,19,"{""name"":""rect"",""x"":2069,""y"":1314,""width"":97,""height"":119}","{""class"":""2b""}"
