filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
DSC00091.JPG,3613111,"{}",23,3,"{""name"":""rect"",""x"":749,""y"":599,""width"":90,""height"":149}","{""class"":""6""}"
DSC00091.JPG,3613111,"{}",23,4,"{""name"":""rect"",""x"":1342,""y"":596,""width"":96,""height"":140}","{""class"":""6""}"
DSC00091.JPG,3613111,"{}",23,5,"{""name"":""rect"",""x"":2395,""y"":559,""width"":93,""height"":124}","{""class"":""6""}"
DSC00091.JPG,3613111,"{}",23,6,"{""name"":""rect"",""x"":876,""y"":1056,""width"":81,""height"":90}","{""class"":""8""}"
DSC00091.JPG,3613111,"{}",23,7,"{""name"":""rect"",""x"":634,""y"":1479,""width"":81,""height"":90}","{""class"":""2""}"
DSC00091.JPG,3613111,"{}",23,8,"{""name"":""rect"",""x"":3485,""y"":1357,""width"":109,""height"":103}","{""class"":""5""}"
DSC00091.JPG,3613111,"{}",23,9,"{""name"":""rect"",""x"":1795,""y"":1516,""width"":124,""height"":134}","{""class"":""6""}"
DSC00091.JPG,3613111,"{}",23,10,"{""name"":""rect"",""x"":982,""y"":1721,""width"":93,""height"":81}","{""class"":""8""}"
DSC00091.JPG,3613111,"{}",23,11,"{""name"":""rect"",""x"":2615,""y"":3230,""width"":143,""height"":121}","{""class"":""9""}"
DSC00091.JPG,3613111,"{}",23,12,"{""name"":""rect"",""x"":3482,""y"":3243,""width"":81,""height"":75}","{""class"":""8""}"
DSC00091.JPG,3613111,"{}",23,13,"{""name"":""rect"",""x"":3206,""y"":3249,""width"":93,""height"":78}","{""class"":""2""}"
DSC00091.JPG,3613111,"{}",23,14,"{""name"":""rect"",""x"":1684,""y"":4131,""width"":106,""height"":71}","{""class"":""7""}"
DSC00091.JPG,3613111,"{}",23,15,"{""name"":""rect"",""x"":674,""y"":3619,""width"":84,""height"":81}","{""class"":""3""}"
DSC00091.JPG,3613111,"{}",23,16,"{""name"":""rect"",""x"":3073,""y"":449,""width"":85,""height"":95}","{""class"":""7""}"
DSC00091.JPG,3613111,"{}",23,17,"{""name"":""rect"",""x"":2790,""y"":470,""width"":92,""height"":52}","{""class"":""2""}"
DSC00091.JPG,3613111,"{}",23,18,"{""name"":""rect"",""x"":2118,""y"":1087,""width"":107,""height"":128}","{""class"":""6""}"
DSC00091.JPG,3613111,"{}",23,19,"{""name"":""rect"",""x"":2875,""y"":1975,""width"":82,""height"":67}","{""class"":""8""}"
DSC00091.JPG,3613111,"{}",23,20,"{""name"":""rect"",""x"":1453,""y"":2121,""width"":107,""height"":79}","{""class"":""7""}"
DSC00091.JPG,3613111,"{}",23,21,"{""name"":""rect"",""x"":2359,""y"":3098,""width"":82,""height"":89}","{""class"":""8""}"
DSC00091.JPG,3613111,"{}",23,22,"{""name"":""rect"",""x"":986,""y"":4084,""width"":73,""height"":110}","{""class"":""6""}"
DSC00092.JPG,3820598,"{}",15,0,"{""name"":""rect"",""x"":606,""y"":1354,""width"":154,""height"":154}","{""class"":""9""}"
DSC00092.JPG,3820598,"{}",15,1,"{""name"":""rect"",""x"":2780,""y"":4056,""width"":92,""height"":85}","{""class"":""8""}"
DSC00092.JPG,3820598,"{}",15,2,"{""name"":""rect"",""x"":1496,""y"":3650,""width"":95,""height"":81}","{""class"":""5""}"
DSC00092.JPG,3820598,"{}",15,3,"{""name"":""rect"",""x"":2398,""y"":4183,""width"":64,""height"":71}","{""class"":""2""}"
DSC00092.JPG,3820598,"{}",15,4,"{""name"":""rect"",""x"":640,""y"":422,""width"":112,""height"":202}","{""class"":""6""}"
DSC00092.JPG,3820598,"{}",15,5,"{""name"":""rect"",""x"":2643,""y"":513,""width"":112,""height"":143}","{""class"":""2""}"
DSC00092.JPG,3820598,"{}",15,6,"{""name"":""rect"",""x"":1913,""y"":2174,""width"":78,""height"":103}","{""class"":""3""}"
DSC00092.JPG,3820598,"{}",15,7,"{""name"":""rect"",""x"":1519,""y"":2979,""width"":193,""height"":168}","{""class"":""9""}"
DSC00092.JPG,3820598,"{}",15,8,"{""name"":""rect"",""x"":2848,""y"":2736,""width"":81,""height"":93}","{""class"":""7""}"
DSC00092.JPG,3820598,"{}",15,9,"{""name"":""rect"",""x"":1603,""y"":2457,""width"":93,""height"":87}","{""class"":""8""}"
DSC00092.JPG,3820598,"{}",15,10,"{""name"":""rect"",""x"":1093,""y"":2830,""width"":121,""height"":118}","{""class"":""6""}"
DSC00092.JPG,3820598,"{}",15,11,"{""name"":""rect"",""x"":680,""y"":1774,""width"":99,""height"":103}","{""class"":""2""}"
DSC00092.JPG,3820598,"{}",15,12,"{""name"":""rect"",""x"":2528,""y"":1466,""width"":109,""height"":103}","{""class"":""8""}"
DSC00092.JPG,3820598,"{}",15,13,"{""name"":""rect"",""x"":3081,""y"":1444,""width"":127,""height"":143}","{""class"":""6""}"
DSC00092.JPG,3820598,"{}",15,14,"{""name"":""rect"",""x"":690,""y"":3541,""width"":87,""height"":84}","{""class"":""2""}"
DSC00120.JPG,3885634,"{}",10,0,"{""name"":""rect"",""x"":2539,""y"":703,""width"":92,""height"":109}","{""class"":""8""}"
DSC00120.JPG,3885634,"{}",10,1,"{""name"":""rect"",""x"":2481,""y"":717,""width"":80,""height"":87}","{""class"":""8""}"
DSC00120.JPG,3885634,"{}",10,2,"{""name"":""rect"",""x"":1137,""y"":3612,""width"":78,""height"":155}","{""class"":""6""}"
DSC00120.JPG,3885634,"{}",10,3,"{""name"":""rect"",""x"":1593,""y"":3389,""width"":115,""height"":143}","{""class"":""9""}"
DSC00120.JPG,3885634,"{}",10,4,"{""name"":""rect"",""x"":2566,""y"":3209,""width"":96,""height"":109}","{""class"":""4""}"
DSC00120.JPG,3885634,"{}",10,5,"{""name"":""rect"",""x"":1410,""y"":1870,""width"":75,""height"":130}","{""class"":""4""}"
DSC00120.JPG,3885634,"{}",10,6,"{""name"":""rect"",""x"":1708,""y"":1749,""width"":124,""height"":152}","{""class"":""9""}"
DSC00120.JPG,3885634,"{}",10,7,"{""name"":""rect"",""x"":2618,""y"":1454,""width"":68,""height"":93}","{""class"":""3""}"
DSC00120.JPG,3885634,"{}",10,8,"{""name"":""rect"",""x"":2059,""y"":1447,""width"":90,""height"":118}","{""class"":""4""}"
DSC00120.JPG,3885634,"{}",10,9,"{""name"":""rect"",""x"":1907,""y"":1581,""width"":71,""height"":115}","{""class"":""3""}"
DSC00121.JPG,3695767,"{}",9,0,"{""name"":""rect"",""x"":1294,""y"":735,""width"":84,""height"":96}","{""class"":""4""}"
DSC00121.JPG,3695767,"{}",9,1,"{""name"":""rect"",""x"":1311,""y"":1289,""width"":87,""height"":124}","{""class"":""6""}"
DSC00121.JPG,3695767,"{}",9,2,"{""name"":""rect"",""x"":1506,""y"":261,""width"":81,""height"":121}","{""class"":""8""}"
DSC00121.JPG,3695767,"{}",9,3,"{""name"":""rect"",""x"":2314,""y"":733,""width"":84,""height"":96}","{""class"":""7""}"
DSC00121.JPG,3695767,"{}",9,4,"{""name"":""rect"",""x"":3265,""y"":2485,""width"":65,""height"":93}","{""class"":""2""}"
DSC00121.JPG,3695767,"{}",9,5,"{""name"":""rect"",""x"":3171,""y"":2488,""width"":65,""height"":87}","{""class"":""3""}"
DSC00121.JPG,3695767,"{}",9,6,"{""name"":""rect"",""x"":2519,""y"":2187,""width"":84,""height"":118}","{""class"":""5""}"
DSC00121.JPG,3695767,"{}",9,7,"{""name"":""rect"",""x"":2979,""y"":2022,""width"":127,""height"":140}","{""class"":""6""}"
DSC00121.JPG,3695767,"{}",9,8,"{""name"":""rect"",""x"":3376,""y"":851,""width"":84,""height"":158}","{""class"":""6""}"
DSC00132.JPG,3596616,"{}",10,0,"{""name"":""rect"",""x"":1457,""y"":1994,""width"":79,""height"":84}","{""class"":""3""}"
DSC00132.JPG,3596616,"{}",10,1,"{""name"":""rect"",""x"":3503,""y"":2586,""width"":71,""height"":96}","{""class"":""8""}"
DSC00132.JPG,3596616,"{}",10,2,"{""name"":""rect"",""x"":1144,""y"":4681,""width"":113,""height"":145}","{""class"":""5""}"
DSC00132.JPG,3596616,"{}",10,3,"{""name"":""rect"",""x"":1255,""y"":4654,""width"":128,""height"":165}","{""class"":""6""}"
DSC00132.JPG,3596616,"{}",10,4,"{""name"":""rect"",""x"":3602,""y"":2554,""width"":61,""height"":126}","{""class"":""6""}"
DSC00132.JPG,3596616,"{}",10,5,"{""name"":""rect"",""x"":2442,""y"":2293,""width"":73,""height"":85}","{""class"":""3""}"
DSC00132.JPG,3596616,"{}",10,6,"{""name"":""rect"",""x"":668,""y"":3302,""width"":98,""height"":107}","{""class"":""6""}"
DSC00132.JPG,3596616,"{}",10,7,"{""name"":""rect"",""x"":598,""y"":3476,""width"":104,""height"":95}","{""class"":""7""}"
DSC00132.JPG,3596616,"{}",10,8,"{""name"":""rect"",""x"":2078,""y"":2996,""width"":83,""height"":112}","{""class"":""7""}"
DSC00132.JPG,3596616,"{}",10,9,"{""name"":""rect"",""x"":3570,""y"":3733,""width"":59,""height"":88}","{""class"":""5""}"
DSC00140.JPG,3662076,"{}",18,0,"{""name"":""rect"",""x"":2162,""y"":1716,""width"":49,""height"":106}","{""class"":""1""}"
DSC00140.JPG,3662076,"{}",18,1,"{""name"":""rect"",""x"":2117,""y"":1706,""width"":62,""height"":106}","{""class"":""1""}"
DSC00140.JPG,3662076,"{}",18,2,"{""name"":""rect"",""x"":2867,""y"":4454,""width"":71,""height"":99}","{""class"":""3""}"
DSC00140.JPG,3662076,"{}",18,3,"{""name"":""rect"",""x"":3534,""y"":4401,""width"":56,""height"":162}","{""class"":""8""}"
DSC00140.JPG,3662076,"{}",18,4,"{""name"":""rect"",""x"":2137,""y"":4473,""width"":81,""height"":103}","{""class"":""3""}"
DSC00140.JPG,3662076,"{}",18,5,"{""name"":""rect"",""x"":2463,""y"":4454,""width"":71,""height"":127}","{""class"":""4""}"
DSC00140.JPG,3662076,"{}",18,6,"{""name"":""rect"",""x"":2671,""y"":4429,""width"":65,""height"":130}","{""class"":""1""}"
DSC00140.JPG,3662076,"{}",18,7,"{""name"":""rect"",""x"":3060,""y"":4426,""width"":87,""height"":112}","{""class"":""3""}"
DSC00140.JPG,3662076,"{}",18,8,"{""name"":""rect"",""x"":2904,""y"":4255,""width"":84,""height"":103}","{""class"":""4""}"
DSC00140.JPG,3662076,"{}",18,9,"{""name"":""rect"",""x"":3100,""y"":4249,""width"":99,""height"":106}","{""class"":""3""}"
DSC00140.JPG,3662076,"{}",18,10,"{""name"":""rect"",""x"":3398,""y"":3830,""width"":81,""height"":143}","{""class"":""6""}"
DSC00140.JPG,3662076,"{}",18,11,"{""name"":""rect"",""x"":2246,""y"":3196,""width"":68,""height"":81}","{""class"":""5""}"
DSC00140.JPG,3662076,"{}",18,12,"{""name"":""rect"",""x"":1948,""y"":2646,""width"":134,""height"":165}","{""class"":""9""}"
DSC00140.JPG,3662076,"{}",18,13,"{""name"":""rect"",""x"":2316,""y"":3004,""width"":67,""height"":92}","{""class"":""8""}"
DSC00140.JPG,3662076,"{}",18,14,"{""name"":""rect"",""x"":969,""y"":2982,""width"":112,""height"":134}","{""class"":""6""}"
DSC00140.JPG,3662076,"{}",18,15,"{""name"":""rect"",""x"":1613,""y"":3022,""width"":80,""height"":84}","{""class"":""3""}"
DSC00140.JPG,3662076,"{}",18,16,"{""name"":""rect"",""x"":2095,""y"":2460,""width"":82,""height"":127}","{""class"":""9""}"
DSC00140.JPG,3662076,"{}",18,17,"{""name"":""rect"",""x"":967,""y"":4130,""width"":82,""height"":80}","{""class"":""5""}"
DSC00141.JPG,4115016,"{}",13,0,"{""name"":""rect"",""x"":1647,""y"":1294,""width"":91,""height"":153}","{""class"":""8""}"
DSC00141.JPG,4115016,"{}",13,1,"{""name"":""rect"",""x"":500,""y"":1075,""width"":104,""height"":104}","{""class"":""3""}"
DSC00141.JPG,4115016,"{}",13,2,"{""name"":""rect"",""x"":1435,""y"":2814,""width"":96,""height"":140}","{""class"":""8""}"
DSC00141.JPG,4115016,"{}",13,3,"{""name"":""rect"",""x"":2002,""y"":1050,""width"":114,""height"":159}","{""class"":""6""}"
DSC00141.JPG,4115016,"{}",13,4,"{""name"":""rect"",""x"":1620,""y"":2352,""width"":122,""height"":163}","{""class"":""6""}"
DSC00141.JPG,4115016,"{}",13,5,"{""name"":""rect"",""x"":3064,""y"":2836,""width"":130,""height"":110}","{""class"":""3""}"
DSC00141.JPG,4115016,"{}",13,6,"{""name"":""rect"",""x"":3695,""y"":4566,""width"":77,""height"":114}","{""class"":""0""}"
DSC00141.JPG,4115016,"{}",13,7,"{""name"":""rect"",""x"":1502,""y"":4342,""width"":102,""height"":147}","{""class"":""4""}"
DSC00141.JPG,4115016,"{}",13,8,"{""name"":""rect"",""x"":2747,""y"":4558,""width"":138,""height"":155}","{""class"":""4""}"
DSC00141.JPG,4115016,"{}",13,9,"{""name"":""rect"",""x"":1416,""y"":4574,""width"":118,""height"":126}","{""class"":""5""}"
DSC00141.JPG,4115016,"{}",13,10,"{""name"":""rect"",""x"":2059,""y"":4550,""width"":122,""height"":142}","{""class"":""4""}"
DSC00141.JPG,4115016,"{}",13,11,"{""name"":""rect"",""x"":3732,""y"":4310,""width"":94,""height"":155}","{""class"":""3""}"
DSC00141.JPG,4115016,"{}",13,12,"{""name"":""rect"",""x"":3658,""y"":3842,""width"":90,""height"":183}","{""class"":""6""}"
DSC00171.JPG,3733520,"{}",20,0,"{""name"":""rect"",""x"":2714,""y"":2108,""width"":84,""height"":111}","{""class"":""0""}"
DSC00171.JPG,3733520,"{}",20,1,"{""name"":""rect"",""x"":2672,""y"":2337,""width"":64,""height"":104}","{""class"":""5""}"
DSC00171.JPG,3733520,"{}",20,2,"{""name"":""rect"",""x"":2793,""y"":2334,""width"":76,""height"":94}","{""class"":""7""}"
DSC00171.JPG,3733520,"{}",20,3,"{""name"":""rect"",""x"":1102,""y"":2150,""width"":89,""height"":133}","{""class"":""2""}"
DSC00171.JPG,3733520,"{}",20,4,"{""name"":""rect"",""x"":668,""y"":2416,""width"":81,""height"":123}","{""class"":""8""}"
DSC00171.JPG,3733520,"{}",20,5,"{""name"":""rect"",""x"":1617,""y"":3675,""width"":57,""height"":116}","{""class"":""1""}"
DSC00171.JPG,3733520,"{}",20,6,"{""name"":""rect"",""x"":2733,""y"":2965,""width"":83,""height"":128}","{""class"":""1""}"
DSC00171.JPG,3733520,"{}",20,7,"{""name"":""rect"",""x"":2717,""y"":3226,""width"":79,""height"":87}","{""class"":""3""}"
DSC00171.JPG,3733520,"{}",20,8,"{""name"":""rect"",""x"":2758,""y"":3628,""width"":70,""height"":149}","{""class"":""0""}"
DSC00171.JPG,3733520,"{}",20,9,"{""name"":""rect"",""x"":2696,""y"":3645,""width"":83,""height"":108}","{""class"":""5""}"
DSC00171.JPG,3733520,"{}",20,10,"{""name"":""rect"",""x"":2634,""y"":3872,""width"":95,""height"":137}","{""class"":""9""}"
DSC00171.JPG,3733520,"{}",20,11,"{""name"":""rect"",""x"":2713,""y"":3856,""width"":87,""height"":108}","{""class"":""4""}"
DSC00171.JPG,3733520,"{}",20,12,"{""name"":""rect"",""x"":2564,""y"":4083,""width"":83,""height"":124}","{""class"":""4""}"
DSC00171.JPG,3733520,"{}",20,13,"{""name"":""rect"",""x"":2771,""y"":4079,""width"":112,""height"":178}","{""class"":""9""}"
DSC00171.JPG,3733520,"{}",20,14,"{""name"":""rect"",""x"":2733,""y"":4311,""width"":75,""height"":70}","{""class"":""0""}"
DSC00171.JPG,3733520,"{}",20,15,"{""name"":""rect"",""x"":3106,""y"":3616,""width"":70,""height"":157}","{""class"":""2""}"
DSC00171.JPG,3733520,"{}",20,16,"{""name"":""rect"",""x"":2630,""y"":4050,""width"":95,""height"":137}","{""class"":""2""}"
DSC00171.JPG,3733520,"{}",20,17,"{""name"":""rect"",""x"":3064,""y"":4045,""width"":57,""height"":132}","{""class"":""8""}"
DSC00171.JPG,3733520,"{}",20,18,"{""name"":""rect"",""x"":922,""y"":3476,""width"":107,""height"":128}","{""class"":""6""}"
DSC00171.JPG,3733520,"{}",20,19,"{""name"":""rect"",""x"":1355,""y"":2167,""width"":85,""height"":119}","{""class"":""8""}"
DSC00178.JPG,3540609,"{}",4,0,"{""name"":""rect"",""x"":1011,""y"":2100,""width"":74,""height"":123}","{""class"":""6""}"
DSC00178.JPG,3540609,"{}",4,1,"{""name"":""rect"",""x"":2581,""y"":2591,""width"":47,""height"":71}","{""class"":""0""}"
DSC00178.JPG,3540609,"{}",4,2,"{""name"":""rect"",""x"":2631,""y"":3094,""width"":75,""height"":71}","{""class"":""5""}"
DSC00178.JPG,3540609,"{}",4,3,"{""name"":""rect"",""x"":3165,""y"":1615,""width"":68,""height"":81}","{""class"":""2""}"
DSC00200.JPG,3398560,"{}",9,0,"{""name"":""rect"",""x"":986,""y"":3118,""width"":89,""height"":153}","{""class"":""8""}"
DSC00200.JPG,3398560,"{}",9,1,"{""name"":""rect"",""x"":846,""y"":2593,""width"":79,""height"":126}","{""class"":""1""}"
DSC00200.JPG,3398560,"{}",9,2,"{""name"":""rect"",""x"":2038,""y"":2789,""width"":84,""height"":109}","{""class"":""3""}"
DSC00200.JPG,3398560,"{}",9,3,"{""name"":""rect"",""x"":3258,""y"":2761,""width"":81,""height"":87}","{""class"":""2""}"
DSC00200.JPG,3398560,"{}",9,4,"{""name"":""rect"",""x"":2050,""y"":2963,""width"":99,""height"":90}","{""class"":""5""}"
DSC00200.JPG,3398560,"{}",9,5,"{""name"":""rect"",""x"":1395,""y"":2786,""width"":84,""height"":96}","{""class"":""2""}"
DSC00200.JPG,3398560,"{}",9,6,"{""name"":""rect"",""x"":2485,""y"":3327,""width"":90,""height"":103}","{""class"":""2""}"
DSC00200.JPG,3398560,"{}",9,7,"{""name"":""rect"",""x"":1401,""y"":3159,""width"":75,""height"":99}","{""class"":""2""}"
DSC00200.JPG,3398560,"{}",9,8,"{""name"":""rect"",""x"":2808,""y"":2768,""width"":112,""height"":162}","{""class"":""9""}"
DSC00217.JPG,3493154,"{}",54,0,"{""name"":""rect"",""x"":3047,""y"":1188,""width"":64,""height"":106}","{""class"":""3""}"
DSC00217.JPG,3493154,"{}",54,1,"{""name"":""rect"",""x"":2514,""y"":1151,""width"":59,""height"":141}","{""class"":""6""}"
DSC00217.JPG,3493154,"{}",54,2,"{""name"":""rect"",""x"":2381,""y"":1198,""width"":69,""height"":106}","{""class"":""4""}"
DSC00217.JPG,3493154,"{}",54,3,"{""name"":""rect"",""x"":2458,""y"":1166,""width"":42,""height"":128}","{""class"":""1""}"
DSC00217.JPG,3493154,"{}",54,4,"{""name"":""rect"",""x"":1770,""y"":1210,""width"":57,""height"":96}","{""class"":""3""}"
DSC00217.JPG,3493154,"{}",54,5,"{""name"":""rect"",""x"":1694,""y"":1200,""width"":67,""height"":101}","{""class"":""5""}"
DSC00217.JPG,3493154,"{}",54,6,"{""name"":""rect"",""x"":1824,""y"":1213,""width"":62,""height"":74}","{""class"":""2""}"
DSC00217.JPG,3493154,"{}",54,7,"{""name"":""rect"",""x"":1891,""y"":1205,""width"":57,""height"":86}","{""class"":""4""}"
DSC00217.JPG,3493154,"{}",54,8,"{""name"":""rect"",""x"":1950,""y"":1203,""width"":64,""height"":89}","{""class"":""5""}"
DSC00217.JPG,3493154,"{}",54,9,"{""name"":""rect"",""x"":2019,""y"":1203,""width"":44,""height"":91}","{""class"":""5""}"
DSC00217.JPG,3493154,"{}",54,10,"{""name"":""rect"",""x"":2063,""y"":1213,""width"":64,""height"":84}","{""class"":""5""}"
DSC00217.JPG,3493154,"{}",54,11,"{""name"":""rect"",""x"":2127,""y"":1171,""width"":52,""height"":136}","{""class"":""1""}"
DSC00217.JPG,3493154,"{}",54,12,"{""name"":""rect"",""x"":2164,""y"":1141,""width"":79,""height"":163}","{""class"":""6""}"
DSC00217.JPG,3493154,"{}",54,13,"{""name"":""rect"",""x"":2209,""y"":1203,""width"":67,""height"":96}","{""class"":""2""}"
DSC00217.JPG,3493154,"{}",54,14,"{""name"":""rect"",""x"":2278,""y"":1213,""width"":44,""height"":84}","{""class"":""0""}"
DSC00217.JPG,3493154,"{}",54,15,"{""name"":""rect"",""x"":2332,""y"":1204,""width"":63,""height"":79}","{""class"":""5""}"
